ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified,Likes
11150,4558,8439,Im Sweet Baby,5,"I made these last night and it was a huge hit with my hubby !!!  I almost followed the recipe, I grilled the shrimp on skewers with olive oil with a touch of minced garlic (omitted the 1/2 package of taco seasoning) and added it to the cooked diced potatoes. Adding the sliced avocado, spinach, tomatoes, and cilantro crema made it a perfect taco. I can't wait to make this again.",2012-05-24T16:59:30Z,2012-05-24T16:59:30Z,
11151,15,8177,Mrs Harvin,5,I have been searching for a recipe like this.  This cake was great and everyone loved it.  I can't wait to make it again.,2012-05-24T14:47:45Z,2012-05-24T14:47:45Z,
11152,1031,7985,rjoyce1,5,Very flavorful!  I cooked completely on stovetop and added cilantro at end.  Will be using this recipe again!,2012-05-29T19:12:21Z,2012-05-29T19:12:21Z,
11153,740,8440,FoodieBrowser,5,These are really good!  I do not have pecans where I live so I used a white chocolate candy bar that had hazelnuts in it.  The second time I made these (whole family loves them!) I added some milk chocolate chips as well.,2012-05-27T13:34:14Z,2012-05-27T13:34:14Z,
11154,1479,7226,LaceySingh,5,"Super yummy! I haven't actually had polenta before, but I see it used a lot on Food Network so I decided to try it. This was definitely a good first recipe for someone new to polenta! I didn't have all the veggies listed, so I just used a ton of baby portobella mushrooms I had, various colors of bell peppers and chicken, spinach and mozzarella sausages I had from Meijer. I'm cheap so we always use Hunt's spaghetti sauce and I also used Jaxon cornmeal mush. With everything I had it was excellent! I'm waiting for my husband and father-in-law to come home and try it!",2012-05-31T23:33:34Z,2012-05-31T23:33:34Z,
11155,185,2124,Paka1931,4,I mixed this up and let it blend overnight.  They were wonderful atop the steaks for dinner.  Thanks.,2012-06-01T09:47:18Z,2012-06-01T09:47:18Z,
11156,451,8067,AnnaJ22,5,"Wow!  This was shockingly delicious.  I was tired of my usual eggplant recipe and found this one, just wanting to use mine up.  Was pretty put off by the idea of dredging them in mayo, as I'm not a big fan, but with such a high rating I thought I'd give it a go.  So glad I did!  The flavor of the mayo is really subtle, and gets absorbed by the flavors in the bread crumb mix.  I had to use small Japanese eggplants cause that's all you can get here in Japan, so I found that the middles were meltingly soft when I took them out of the oven to flip them.  The outsides were crisp enough so I skipped the second round in the oven.  They were perfect!  Mouth-wateringly delicious.  Not the sturdiest things, and a few stuck to the pan.  If you need them to be sturdy for use in another recipe then you might have a hard time.  I had them as a side, as-is, and it was just heaven.  Will definitely be making this one again!  Thanks for sharing this wonderful recipe.",2012-06-01T21:52:22Z,2012-06-01T21:52:22Z,
11157,363,7739,Loves2Cook,5,"Terrific chicken salad!  I made the dressing as specified in the recipe, but had about double the chicken, a little less than the tomato, substituted minced white onion for the green onions, left out the diced green pepper and added diced, blanched carrots.  I had fried chicken and some baked chicken that I re-purposed for this recipe.  I stripped all the skin off and chopped it up.  Great way to use up left-overs.",2012-06-02T19:16:40Z,2012-06-02T19:16:40Z,
11158,15,6797,971256,5,"I wasn't sure about this cake after it baked up. I followed the recipe exactly but had to undercook by nearly 10 minutes when it was ready, and it just seemed... different.  It was incredibly difficult to get out the pan as well and seemed very crumby.  I had to freeze it solid to get it frostable so it would fall apart in crumbles when I frosted it.  I was quite nervous because I made it for a large group for a good friend's birthday party, but figured they would at least appreciate the attempt.  Anyway, I frosted it with Kittencal's Chocolate Frosting recipe and everyone ate in silence because it was THAT good.  Incredibly moist and chocolately without being too sweet (though I did eliminate just a bit of sugar).  I cannot emphasize how delicious this cake was with the buttercream frosting.  WOW.  Everyone asked for the recipe and I was recruited to make the identical cake for another friend's cake a few weeks from now.  There was not a single piece left.  YUMMY!",2012-06-03T11:10:24Z,2012-06-03T11:10:24Z,
11159,4389,4644,Dr. Jenny,4,"This was a really nice way to use up leftover grilled corn.  The chowder was thick and chunky as described and easy to make.  The shrimp were a nice addition.  DH and I were generous with the chile powder and shredded cheese which we added to our individual servings.  While we enjoyed this for lunch, we did feel as though the recipe was missing something.  Maybe garlic?  The only modification I made was to sub veggie broth for the chicken broth.  Thanks!",2012-06-03T19:30:10Z,2012-06-03T19:30:10Z,
11160,338,8442,luna441,0,"Just made it for the first time and it's a keeper.   Things I did differently than the recipe...<br/><br/>I cut the chicken into strips.  I then sprayed the strips with a touch of butter flavor non-stick spray to make the spices stick better.  I doubled the spices, because when I first mixed it, it didn't look like enough to cover the chicken.<br/><br/>That's pretty much the only change I made.  I love cilantro but my husband hates it. I liked that you don't use the cilantro until the very end so I was able to use it on my plate and not his.<br/><br/>We're lucky to be here in early summer South Florida which means our tree is making more mangoes than we and all our friends will ever possibly be able to eat.  I'll be making this dish many times in the next few months!",2012-06-02T20:04:51Z,2012-06-02T20:04:51Z,
11161,176,7758,Linda of Castle Rock,5,"We found this recipe very delicious!! For the topping we added some vanilla sugar for some extra flavor and it tasted scrumptious! We added Laudee's cinnamon butter to spread on top of the muffins. This is a great recipe for the whole family, and everybody will want to help make these easy muffins. Lots of people have already said this, but it turned out light, flaky, and not too sweet. We will definately recommend this to our friends and family, read our reveiw on Laudee's cinnamon butter, and the recipe. Thank you Charlotte J for a fantabulous.",2012-06-04T10:48:10Z,2012-06-04T10:48:10Z,
11162,4571,2169,Annacia,5,"First, about the time: the start to finish time for this meal is 30-40 mins with washing and trimming the asparagus, squeezing the lime juice and grating the zest, minceing the onion and garlic, then dealing with the mint leaves. That said, this is delicious and 30 or so mins is still a quick dinner prep. The flavors of the chicken, lime and mint are lovely and the almond crunch with it are so good! I added some garlic and a splash of the lime juice to the rice while cooking, yum. All of this for just 300 calories with only 3 g's of sugars! This has to be a keeper  in my book.",2012-06-04T20:52:24Z,2012-06-04T20:52:24Z,
11163,4564,4649,2Bleu,5,"Wow, what a fabulous recipe! I made this recipe exactly as is, adjusting the servings to 3 as my son ate most of the strawberries I had bought for this recipe. lol. Very easy to make, ready in no time, and absolutely fantastic flavor! I served it warm as a tart/pie/cobbler rather than in bars but either way would be good. First time I've ever used egg to make a crumb base/topping, but it worked out wonderfully. We will definitely be making this again, often! Thanks for sharing this fabulous and easy treat!",2012-06-04T22:01:40Z,2012-06-04T22:01:40Z,
11164,3572,4964,IngridH,4,"This was yummy!  I made three changes- first, I cut the oil by half to lower the calories a bit; and second, I cut the pepper flakes in half.  We found this to be perfectly spicy, with the smaller amount of pepper, so I'd definitely do that again.  The last change was an addition- we thought the sauce was missing just a bit of acidic brightness, so I added a splash of sherry vinegar at the very last minute.  That did the trick, and we loved it!  Thanks so much for posting!",2012-06-07T10:53:27Z,2012-06-07T10:53:27Z,
11165,323,5762,mama smurf,5,Made for Come to a Garden Party Recipe Tag game and I am sooo  glad that I did.  I followed the instructions completely.  Going into my Favorites of 2012.  Thank you for posting.,2012-06-07T18:01:35Z,2012-06-07T18:01:35Z,
11166,323,6571,angelamarie5613,5,I'm going to give this 5 stars because the sauce was fantastic.  Our halibut turned out tough but it was in the freezer for some time so I'll try again.  Maybe with Tilapia.,2012-06-08T18:07:53Z,2012-06-08T18:07:53Z,
11167,817,4973,loof751,5,This is a great cocktail!  Sweet and smooth and easy to drink.  I was surprised how well the Kahlua went with the peach flavor.  I used regular milk and it was yummy; I think it would really be dessert-in-a-glass made with cream :) Thanks for sharing your recipe!  Made for My-3-Chefs 2012,2012-06-08T20:00:24Z,2012-06-08T20:00:24Z,
11168,3228,4014,SaddleUp87,5,"This is my all-time favorite easy, MILD chili recipe!  The chili gets better and better the longer it sits.  I love it with black beans!",2012-06-09T18:47:41Z,2012-06-09T18:47:41Z,
11169,238,7475,OKCPmed,4,"I made this last weekend for my DH and my best friend. We all thought it was really good. My friend was a little late in coming over so the chicken sat and marinated for about an hour, Ooops! But, no big deal; it came out really moist and flavorful. It was too windy to grill that day, so I ended up baking it in the oven and broiling it for the last few minutes. I didn't have any fresh cilantro on hand, so I used dried. It was still really yummy. Thanks for posting!!",2012-06-10T03:39:55Z,2012-06-10T03:39:55Z,
11170,2827,1451,Outta Here,5,"Can't get much easier than this.  Very tasty.  Served with sweet potato ""tater tots"" for a healthier ""fish and chips"".  Made for My 3 Chefs game.",2012-06-10T11:21:52Z,2012-06-10T11:21:52Z,
11171,556,8443,hursey,5,"Good old fashioned, just how they should be, choc chip cookies.",2012-06-10T23:45:00Z,2012-06-10T23:45:00Z,
11172,834,1680,adopt a greyhound,5,Great Asian dish.  I used Chinese egg noodles but otherwise as written.  Very spicy so will use less red pepper flakes next time.  DH ate three big servings to finish it off.,2012-06-11T08:12:04Z,2012-06-11T08:12:04Z,
11173,1722,6802,973133,0,I tried this recipe the other night and everyone enjoyed them. I followed the recipe but used the 3 tablespoons of oil as well as the 3 tablespoon of sugar instead of what was stated on the recipe.  My surprise was how tasty and fast it was prepared.  This recipe is definitely a keeper.  Thanks to the person who created it.,2012-06-09T14:48:24Z,2012-06-09T14:48:24Z,
11174,3006,8445,stmarkwell,5,We love this at our house.  Make it all the time. I usually use a full thing of chard and sometimes add an extra egg and 1/4 cup milk if using a larger dish.  Make sure you squeeze the extra water out of the sauteed chard and onion if you want it less watery.  Thanks for this recipe!,2012-06-10T21:14:47Z,2012-06-10T21:14:47Z,
11175,218,7322,Annjeh,5,"This recipe is perfect!  I have misplaced my mom's recipe and found that this one is just like hers, or maybe a bit better! It was so moist and delicious, words cannot describe it!  I used a bundt pan, because I like my coffee cakes round.  It was terrific.",2012-06-12T21:04:53Z,2012-06-12T21:04:53Z,
11176,137,4188,timhammond,5,"Mine didn't puff up either, but they were delicious.  Maybe mine were a bit different because I used 1.5 cups of milk instead of water and dry milk. Thanks!",2012-06-13T09:19:46Z,2012-06-13T09:19:46Z,
11177,2253,2931,stevoph,5,Reminds me of lazy afternoons with a cup of tea and some mandazi and roasted peanuts. Try adding 1/4 a teaspoon of ground cardamon. Pure heaven!!,2012-06-13T22:04:27Z,2012-06-13T22:04:27Z,
11178,3006,4556,jagmichigan,4,"This is a great recipe and a great use of our Swiss Chard that we got in our CSA. Easy to make, the kids helped and they even ate it.  Would make again.",2012-06-14T18:51:42Z,2012-06-14T18:51:42Z,
